State,Year,Civilian Non-institutional Population,Labor Force,Employed,Unemployed,Labor Force Participation Rate,Unemployment Rate
IN,1981-12-31,4035000.0,2620539.75,2365838.67,254701.08,64.95,9.72
IN,1982-12-31,4047750.0,2611411.08,2298348.92,313062.17,64.52,11.99
IN,1983-12-31,4055750.0,2590391.58,2302864.33,287527.25,63.88,11.1
IN,1984-12-31,4076666.67,2631226.58,2408714.25,222512.33,64.55,8.46
IN,1985-12-31,4092250.0,2701779.08,2494607.92,207171.17,66.02,7.67
IN,1986-12-31,4120000.0,2740621.5,2554259.92,186361.58,66.52,6.8
IN,1987-12-31,4158416.67,2748306.25,2579788.83,168517.42,66.09,6.13
IN,1988-12-31,4190833.33,2791441.75,2647239.25,144202.5,66.61,5.17
IN,1989-12-31,4216333.33,2851716.0,2717072.25,134643.75,67.64,4.72
IN,1990-12-31,4182011.42,2809785.08,2666720.08,143065.0,67.2,5.09
IN,1991-12-31,4242413.33,2801824.42,2642230.67,159593.75,66.03,5.7
IN,1992-12-31,4289722.0,2859774.5,2685745.33,174029.17,66.68,6.08
IN,1993-12-31,4342363.92,2949977.58,2799232.17,150745.42,67.91,5.11
IN,1994-12-31,4385755.83,3052972.75,2910631.33,142341.42,69.61,4.66
IN,1995-12-31,4431231.25,3122482.5,2983876.0,138606.5,70.46,4.44
IN,1996-12-31,4478039.83,3100151.33,2977310.0,122841.33,69.22,3.96
IN,1997-12-31,4510431.83,3118675.5,3012259.92,106415.58,69.14,3.41
IN,1998-12-31,4539240.42,3121512.58,3027751.33,93761.25,68.77,3.0
IN,1999-12-31,4569132.42,3122541.5,3030463.75,92077.75,68.34,2.95
IN,2000-12-31,4600535.33,3126253.92,3030937.0,95316.92,67.94,3.05
IN,2001-12-31,4630122.5,3143224.17,3010259.75,132964.42,67.88,4.23
IN,2002-12-31,4657189.75,3162310.08,2998596.17,163713.92,67.92,5.18
IN,2003-12-31,4687700.5,3177829.5,3010517.58,167311.92,67.78,5.26
IN,2004-12-31,4715526.17,3164744.92,2993457.75,171287.17,67.11,5.41
IN,2005-12-31,4752907.83,3202414.83,3030019.08,172395.75,67.38,5.38
IN,2006-12-31,4796258.17,3235491.17,3074291.25,161199.92,67.47,4.98
IN,2007-12-31,4836384.92,3203147.08,3055176.67,147970.42,66.25,4.62
IN,2008-12-31,4874492.0,3245683.83,3052751.5,192932.33,66.6,5.94
IN,2009-12-31,4907391.42,3216883.92,2881483.42,335400.5,65.55,10.43
IN,2010-12-31,4962815.42,3175507.0,2855540.42,319966.58,64.0,10.08
IN,2011-12-31,5002729.33,3188446.92,2904335.92,284111.0,63.73,8.91
IN,2012-12-31,5032521.17,3173141.17,2912230.33,260910.83,63.05,8.22
IN,2013-12-31,5064442.42,3192664.75,2953456.58,239208.17,63.06,7.49
IN,2014-12-31,5093836.5,3229212.75,3037398.0,191814.75,63.39,5.94
IN,2015-12-31,5117280.42,3266934.83,3110406.5,156528.33,63.84,4.79
IN,2016-12-31,5148021.58,3332067.92,3186478.83,145589.08,64.73,4.37
IN,2017-12-31,5189801.33,3333030.42,3216404.67,116625.75,64.22,3.5
IN,2018-12-31,5224191.42,3393338.58,3277222.25,116116.33,64.95,3.42
IN,2019-12-31,5259230.58,3399106.33,3286992.67,112113.67,64.63,3.3
IN,2020-12-31,5283865.42,3328142.92,3085220.83,242922.08,62.99,7.35
IN,2021-12-31,5310797.83,3333770.42,3202787.92,130982.5,62.78,3.93
IN,2022-12-31,5337181.08,3373807.25,3270790.75,103016.5,63.22,3.05
IN,2023-12-31,5374616.5,3401478.25,3287919.5,113558.75,63.28,3.34
IN,2024-12-31,5410687.89,3389593.22,3261409.0,128184.22,62.66,3.78
KS,1976-12-31,1647583.33,1077083.75,1032512.92,44570.83,65.37,4.14
KS,1977-12-31,1673666.67,1109547.25,1066606.5,42940.75,66.29,3.87
KS,1978-12-31,1697750.0,1136135.5,1101551.58,34583.92,66.92,3.04
KS,1979-12-31,1719250.0,1161399.17,1125341.08,36058.08,67.55,3.1
KS,1980-12-31,1739250.0,1179817.25,1127762.67,52054.58,67.84,4.41
KS,1981-12-31,1755333.33,1181509.33,1130509.17,51000.17,67.31,4.32
KS,1982-12-31,1770916.67,1193634.42,1118358.0,75276.42,67.41,6.3
KS,1983-12-31,1784416.67,1194205.58,1123722.17,70483.42,66.92,5.9
KS,1984-12-31,1795333.33,1204908.92,1144848.58,60060.33,67.12,4.98
KS,1985-12-31,1794083.33,1230140.17,1166966.08,63174.08,68.57,5.14
KS,1986-12-31,1815416.67,1249505.17,1182501.67,67003.5,68.82,5.36
KS,1987-12-31,1831583.33,1264684.33,1203906.67,60777.67,69.05,4.81
KS,1988-12-31,1845666.67,1275300.0,1218059.75,57240.25,69.09,4.49
KS,1989-12-31,1853500.0,1279599.92,1226457.75,53142.17,69.03,4.15
KS,1990-12-31,1823499.17,1272618.5,1218330.58,54287.92,69.77,4.26
KS,1991-12-31,1834218.58,1285621.08,1228363.58,57257.5,70.1,4.45
KS,1992-12-31,1857693.67,1310337.42,1250515.42,59822.0,70.53,4.56
KS,1993-12-31,1879835.42,1328630.83,1262895.5,65735.33,70.68,4.95
KS,1994-12-31,1899227.25,1346083.67,1281761.42,64322.25,70.87,4.78
KS,1995-12-31,1920869.08,1354093.17,1295213.83,58879.33,70.5,4.35
KS,1996-12-31,1940010.83,1367875.17,1309756.25,58118.92,70.5,4.25
KS,1997-12-31,1956819.25,1381015.33,1328650.33,52365.0,70.58,3.79
KS,1998-12-31,1974711.08,1399378.67,1347844.08,51534.58,70.88,3.68
KS,1999-12-31,1989686.17,1406817.17,1357635.5,49181.67,70.73,3.5
KS,2000-12-31,2001406.0,1402944.0,1349898.42,53045.58,70.11,3.78
KS,2001-12-31,2014243.25,1398345.17,1338610.17,59735.0,69.42,4.27
KS,2002-12-31,2028297.0,1419472.75,1347469.33,72003.42,69.97,5.07
KS,2003-12-31,2041136.83,1440784.08,1360895.75,79888.33,70.58,5.54
KS,2004-12-31,2052157.42,1458720.17,1378209.83,80510.33,71.09,5.52
KS,2005-12-31,2067011.0,1458359.25,1384460.67,73898.58,70.55,5.07
KS,2006-12-31,2080117.5,1467694.42,1402924.25,64770.17,70.58,4.41
KS,2007-12-31,2096349.0,1485363.67,1422267.08,63096.58,70.86,4.25
KS,2008-12-31,2111166.0,1493765.5,1424872.5,68893.0,70.77,4.61
KS,2009-12-31,2128660.67,1512963.5,1408582.92,104380.58,71.08,6.9
KS,2010-12-31,2148694.5,1500469.58,1396262.67,104206.92,69.82,6.94
KS,2011-12-31,2161751.75,1497807.0,1402091.0,95716.0,69.28,6.39
KS,2012-12-31,2174286.83,1490938.33,1405657.42,85280.92,68.58,5.72
KS,2013-12-31,2183614.25,1489830.42,1410945.58,78884.83,68.23,5.29
KS,2014-12-31,2194459.67,1494142.67,1426810.42,67332.25,68.09,4.51
KS,2015-12-31,2204743.17,1493864.42,1431795.25,62069.17,67.77,4.16
KS,2016-12-31,2213993.58,1491806.58,1431732.75,60073.83,67.38,4.03
KS,2017-12-31,2227729.83,1488315.58,1434401.42,53914.17,66.82,3.62
KS,2018-12-31,2233868.5,1493243.92,1443053.83,50190.08,66.83,3.36
KS,2019-12-31,2240795.92,1504420.67,1456828.83,47591.83,67.14,3.16
KS,2020-12-31,2247016.5,1501411.83,1414250.08,87161.75,66.81,5.82
KS,2021-12-31,2252871.5,1498842.42,1448670.58,50171.83,66.54,3.35
KS,2022-12-31,2259490.08,1502447.92,1463027.0,39420.92,66.5,2.62
KS,2023-12-31,2270055.25,1511433.42,1471277.33,40156.08,66.58,2.66
KS,2024-12-31,2280172.33,1507810.67,1463359.67,44451.0,66.13,2.95
KY,1976-12-31,2486500.0,1493296.25,1412261.42,81034.83,60.06,5.43
KY,1977-12-31,2538166.67,1538069.0,1463584.08,74484.92,60.59,4.84
KY,1978-12-31,2581583.33,1577516.75,1497891.33,79625.42,61.1,5.05
KY,1979-12-31,2619666.67,1613113.83,1523741.58,89372.25,61.58,5.54
KY,1980-12-31,2649750.0,1661753.92,1528415.42,133338.5,62.72,8.02
KY,1981-12-31,2674750.0,1667313.08,1523832.25,143480.83,62.33,8.61
KY,1982-12-31,2697250.0,1683757.67,1501311.92,182445.75,62.42,10.83
KY,1983-12-31,2720250.0,1697113.42,1505964.25,191149.17,62.39,11.26
KY,1984-12-31,2731416.67,1703706.33,1549160.83,154545.5,62.38,9.07
KY,1985-12-31,2745500.0,1698334.25,1545615.17,152719.08,61.85,8.99
KY,1986-12-31,2760416.67,1705292.75,1547599.33,157693.42,61.77,9.25
KY,1987-12-31,2774583.33,1702390.67,1561540.58,140850.08,61.36,8.27
KY,1988-12-31,2788666.67,1715116.08,1587440.25,127675.83,61.49,7.45
KY,1989-12-31,2796750.0,1740010.75,1629376.42,110634.33,62.21,6.36
KY,1990-12-31,2798750.92,1754345.08,1648289.67,106055.42,62.68,6.05
KY,1991-12-31,2827754.33,1760313.92,1631374.17,128939.75,62.26,7.32
KY,1992-12-31,2856435.0,1777316.0,1654949.83,122366.17,62.22,6.89
KY,1993-12-31,2894782.42,1800427.83,1688840.75,111587.08,62.2,6.2
KY,1994-12-31,2924296.42,1828259.58,1730309.58,97950.0,62.52,5.36
KY,1995-12-31,2956393.75,1856887.58,1756729.92,100157.67,62.79,5.39
KY,1996-12-31,2986241.25,1873463.33,1772118.42,101344.92,62.73,5.41
KY,1997-12-31,3005921.83,1910618.08,1811229.25,99388.83,63.56,5.2
KY,1998-12-31,3034769.25,1923636.5,1836923.42,86713.08,63.4,4.51
KY,1999-12-31,3062200.0,1947423.83,1860024.5,87399.33,63.59,4.49
KY,2000-12-31,3086152.67,1957631.67,1876384.67,81247.0,63.42,4.15
KY,2001-12-31,3106382.0,1953221.42,1851577.58,101643.83,62.87,5.21
KY,2002-12-31,3129416.75,1945028.67,1832434.75,112593.92,62.15,5.79
KY,2003-12-31,3156144.08,1965518.25,1843910.17,121608.08,62.27,6.19
KY,2004-12-31,3176063.0,1970014.33,1861669.75,108344.58,62.03,5.5
KY,2005-12-31,3207182.92,1991368.33,1874755.17,116613.17,62.09,5.85
KY,2006-12-31,3245865.0,2026300.0,1910099.83,116200.17,62.43,5.74
KY,2007-12-31,3274538.83,2035511.83,1926147.75,109364.08,62.15,5.37
KY,2008-12-31,3307860.25,2038822.17,1905795.17,133027.0,61.65,6.52
KY,2009-12-31,3328975.5,2065194.58,1842690.33,222504.25,62.04,10.77
KY,2010-12-31,3350085.5,2064406.67,1852447.92,211958.75,61.62,10.27
KY,2011-12-31,3371492.5,2061205.67,1868146.17,193059.5,61.14,9.37
KY,2012-12-31,3389582.58,2060292.0,1891236.58,169055.42,60.78,8.21
KY,2013-12-31,3411412.92,2056652.08,1893497.08,163155.0,60.29,7.93
KY,2014-12-31,3427723.25,2006478.83,1877629.92,128848.92,58.53,6.42
KY,2015-12-31,3443533.5,1979616.67,1876193.83,103422.83,57.48,5.22
KY,2016-12-31,3459892.08,2015973.5,1914499.5,101474.0,58.26,5.03
KY,2017-12-31,3489933.67,2052893.83,1954818.08,98075.75,58.82,4.78
KY,2018-12-31,3502247.83,2052808.5,1966072.67,86735.83,58.62,4.23
KY,2019-12-31,3515060.92,2064476.67,1979730.83,84745.83,58.72,4.11
KY,2020-12-31,3519510.25,2005084.33,1874938.92,130145.42,56.97,6.47
KY,2021-12-31,3521416.83,2010604.58,1920963.0,89641.58,57.09,4.46
KY,2022-12-31,3527612.92,2031052.25,1949149.17,81903.08,57.58,4.03
KY,2023-12-31,3546368.25,2026310.83,1942135.17,84175.67,57.14,4.15
KY,2024-12-31,3564737.56,2042609.56,1948594.67,94014.89,57.3,4.6
LA,1976-12-31,2707250.0,1531483.08,1429838.58,101644.5,56.57,6.64
LA,1977-12-31,2775416.67,1602197.08,1490986.67,111210.42,57.73,6.94
LA,1978-12-31,2836500.0,1668605.17,1555159.25,113445.92,58.82,6.8
LA,1979-12-31,2905500.0,1721881.67,1607128.92,114752.75,59.27,6.66
LA,1980-12-31,2980666.67,1777109.17,1651814.42,125294.75,59.62,7.05
LA,1981-12-31,3045333.33,1845999.75,1690363.08,155636.67,60.62,8.43
LA,1982-12-31,3108666.67,1867456.17,1676642.92,190813.25,60.08,10.22
LA,1983-12-31,3163166.67,1909803.75,1689396.92,220406.83,60.38,11.54
LA,1984-12-31,3184916.67,1938388.58,1740511.75,197876.83,60.85,10.21
LA,1985-12-31,3199250.0,1970262.83,1744865.0,225397.83,61.6,11.44
LA,1986-12-31,3219416.67,1973346.17,1726414.67,246931.5,61.3,12.51
LA,1987-12-31,3196750.0,1951363.75,1720658.75,230705.0,61.02,11.82
LA,1988-12-31,3169833.33,1926395.25,1722382.0,204013.25,60.78,10.59
LA,1989-12-31,3155666.67,1887770.33,1739279.25,148491.08,59.82,7.86
LA,1990-12-31,3072687.0,1866775.33,1750296.83,116478.5,60.74,6.24
LA,1991-12-31,3097060.58,1905305.83,1767260.92,138044.92,61.52,7.25
LA,1992-12-31,3119232.83,1924339.42,1773591.25,150748.17,61.69,7.83
LA,1993-12-31,3143405.0,1909737.08,1767305.42,142431.67,60.77,7.46
LA,1994-12-31,3166243.83,1951491.75,1802400.42,149091.33,61.62,7.64
LA,1995-12-31,3192666.08,1963958.08,1829243.25,134714.83,61.52,6.86
LA,1996-12-31,3219754.92,1988915.58,1860603.17,128312.42,61.78,6.45
LA,1997-12-31,3244010.42,2007709.25,1889463.33,118245.92,61.88,5.89
LA,1998-12-31,3262932.67,2030200.17,1917867.25,112332.92,62.22,5.53
LA,1999-12-31,3280604.83,2025961.33,1925176.5,100784.83,61.76,4.97
LA,2000-12-31,3289644.25,2026577.17,1922256.42,104320.75,61.6,5.15
LA,2001-12-31,3296431.58,2026342.5,1912999.92,113342.58,61.46,5.59
LA,2002-12-31,3309706.92,2014526.67,1893792.75,120733.92,60.88,5.99
LA,2003-12-31,3326117.5,2024411.83,1897125.67,127286.17,60.87,6.29
LA,2004-12-31,3341006.25,2029872.92,1914214.17,115658.75,60.75,5.7
LA,2005-12-31,3290373.33,2077941.33,1930058.33,147883.0,63.23,7.06
LA,2006-12-31,3198013.33,2001406.08,1918914.92,82491.17,62.59,4.12
LA,2007-12-31,3288915.08,2026434.42,1943292.92,83141.5,61.62,4.1
LA,2008-12-31,3352738.92,2064997.5,1968672.67,96324.83,61.59,4.66
LA,2009-12-31,3388953.67,2068387.67,1927651.25,140736.42,61.04,6.8
LA,2010-12-31,3437870.58,2084849.58,1928123.58,156726.0,60.66,7.52
LA,2011-12-31,3477805.0,2080086.58,1925604.42,154482.17,59.81,7.43
LA,2012-12-31,3502626.67,2090238.58,1948835.33,141403.25,59.68,6.77
LA,2013-12-31,3525455.0,2101861.67,1967289.17,134572.5,59.61,6.4
LA,2014-12-31,3546849.0,2141396.67,2007559.67,133837.0,60.38,6.24
LA,2015-12-31,3568063.17,2150738.58,2015528.33,135210.25,60.28,6.28
LA,2016-12-31,3583946.67,2123908.75,1994883.75,129025.0,59.27,6.07
LA,2017-12-31,3586138.92,2107853.75,2000043.83,107809.92,58.78,5.11
LA,2018-12-31,3584904.0,2109533.42,2007606.83,101926.58,58.83,4.83
LA,2019-12-31,3584852.08,2101339.33,2004139.17,97200.17,58.61,4.63
LA,2020-12-31,3578356.0,2051940.42,1874672.75,177267.67,57.35,8.68
LA,2021-12-31,3563776.08,2057175.75,1942073.25,115102.5,57.72,5.59
LA,2022-12-31,3544713.92,2068826.17,1993409.25,75416.92,58.36,3.65
LA,2023-12-31,3541593.25,2076182.08,2000461.83,75720.25,58.62,3.65
LA,2024-12-31,3542427.11,2077660.33,1992581.33,85079.0,58.66,4.09
MA,1976-12-31,4212166.67,2727396.0,2462179.83,265216.17,64.74,9.73
MA,1977-12-31,4254166.67,2754621.0,2538286.33,216334.67,64.76,7.86
MA,1978-12-31,4297166.67,2813289.92,2640055.08,173234.83,65.47,6.16
MA,1979-12-31,4338666.67,2856340.92,2699654.42,156686.5,65.83,5.49
MA,1980-12-31,4374416.67,2870660.58,2704937.75,165722.83,65.62,5.77
MA,1981-12-31,4417500.0,2944827.33,2756377.75,188449.58,66.67,6.4
MA,1982-12-31,4443000.0,2979400.5,2747245.58,232154.92,67.07,7.79
MA,1983-12-31,4472250.0,2979251.42,2772804.33,206447.08,66.62,6.93
MA,1984-12-31,4510666.67,3042818.75,2897389.0,145429.75,67.45,4.78
MA,1985-12-31,4533833.33,3053924.33,2927993.58,125930.75,67.37,4.12
MA,1986-12-31,4562833.33,3067498.25,2944946.17,122552.08,67.22,4.0
MA,1987-12-31,4587416.67,3103447.83,2999004.92,104442.92,67.63,3.37
MA,1988-12-31,4611500.0,3153606.0,3049646.0,103960.0,68.38,3.3
MA,1989-12-31,4617916.67,3187007.0,3052413.92,134593.08,69.02,4.22
MA,1990-12-31,4713235.08,3231365.83,3025421.83,205944.0,68.57,6.37
MA,1991-12-31,4695649.5,3185786.17,2903811.58,281974.58,67.84,8.85
MA,1992-12-31,4685947.0,3184326.5,2904449.33,279877.17,67.97,8.79
MA,1993-12-31,4693661.25,3187671.92,2955090.83,232581.08,67.92,7.3
MA,1994-12-31,4713875.33,3196781.83,2997556.0,199225.83,67.82,6.23
MA,1995-12-31,4747089.5,3202999.75,3028110.33,174889.42,67.47,5.46
MA,1996-12-31,4781386.92,3237123.58,3087791.83,149331.75,67.69,4.61
MA,1997-12-31,4819767.67,3305704.0,3171678.17,134025.83,68.58,4.05
MA,1998-12-31,4854898.67,3331785.58,3219173.83,112611.75,68.62,3.38
MA,1999-12-31,4894362.75,3359701.92,3248959.75,110742.17,68.65,3.3
MA,2000-12-31,4928940.83,3340967.67,3246514.58,94453.08,67.77,2.83
MA,2001-12-31,4972559.42,3386427.08,3258080.25,128346.83,68.11,3.79
MA,2002-12-31,5006050.25,3436281.0,3257060.0,179221.0,68.62,5.22
MA,2003-12-31,5028613.83,3418968.17,3223150.25,195817.92,67.98,5.73
MA,2004-12-31,5043900.92,3399677.0,3225977.08,173699.92,67.4,5.11
MA,2005-12-31,5063713.92,3385549.58,3223258.83,162290.75,66.85,4.79
MA,2006-12-31,5092893.5,3411600.17,3250525.42,161074.75,66.99,4.72
MA,2007-12-31,5134516.75,3433526.83,3278459.67,155067.17,66.87,4.52
MA,2008-12-31,5184501.5,3465876.42,3281500.83,184375.58,66.85,5.32
MA,2009-12-31,5237356.33,3471951.33,3191218.5,280732.83,66.3,8.09
MA,2010-12-31,5252271.92,3478585.25,3198448.0,280137.25,66.23,8.05
MA,2011-12-31,5295565.17,3484169.92,3232509.33,251660.58,65.8,7.22
MA,2012-12-31,5351700.0,3506989.75,3271573.83,235415.92,65.52,6.71
MA,2013-12-31,5407695.83,3517511.0,3284165.08,233345.92,65.05,6.63
MA,2014-12-31,5461991.42,3568913.25,3364106.75,204806.5,65.35,5.74
MA,2015-12-31,5504918.83,3590195.75,3418325.08,171870.67,65.22,4.79
MA,2016-12-31,5543886.67,3618191.92,3472462.42,145729.5,65.25,4.03
MA,2017-12-31,5654177.25,3724153.5,3582111.58,142041.92,65.87,3.81
MA,2018-12-31,5694039.17,3818341.33,3685597.42,132743.92,67.07,3.48
MA,2019-12-31,5725399.08,3848860.08,3732291.25,116568.83,67.22,3.03
MA,2020-12-31,5729753.58,3742886.17,3394784.75,348101.42,65.31,9.37
MA,2021-12-31,5733755.58,3732232.58,3530932.42,201300.17,65.08,5.39
MA,2022-12-31,5741238.0,3744689.25,3607502.58,137186.67,65.23,3.66
MA,2023-12-31,5766257.58,3750168.83,3624608.92,125559.92,65.03,3.35
MA,2024-12-31,5791824.33,3793073.89,3670652.67,122421.22,65.5,3.22
MD,1976-12-31,2977416.67,1913721.67,1788245.33,125476.33,64.28,6.56
MD,1977-12-31,3030250.0,1969801.42,1849645.25,120156.17,64.99,6.1
MD,1978-12-31,3076916.67,2049470.25,1934700.25,114770.0,66.61,5.6
MD,1979-12-31,3114500.0,2108667.0,1987096.5,121570.5,67.7,5.77
MD,1980-12-31,3145416.67,2143067.0,2001505.83,141561.17,68.12,6.6
MD,1981-12-31,3194583.33,2167153.92,2013590.75,153563.17,67.84,7.08
MD,1982-12-31,3226500.0,2181457.08,2001483.25,179973.83,67.61,8.25
MD,1983-12-31,3248000.0,2207255.0,2054113.67,153141.33,67.96,6.94
MD,1984-12-31,3288166.67,2248115.58,2128197.08,119918.5,68.38,5.33
MD,1985-12-31,3339583.33,2278342.25,2172999.92,105342.33,68.23,4.62
MD,1986-12-31,3391916.67,2350934.17,2244086.58,106847.58,69.33,4.54
MD,1987-12-31,3450000.0,2407701.92,2303888.42,103813.5,69.79,4.31
MD,1988-12-31,3511166.67,2458507.58,2355523.42,102984.17,70.0,4.19
MD,1989-12-31,3556833.33,2508635.83,2413355.33,95280.5,70.53,3.8
MD,1990-12-31,3690696.58,2574086.42,2462725.67,111360.75,69.75,4.32
MD,1991-12-31,3719173.0,2616180.5,2460539.75,155640.75,70.35,5.95
MD,1992-12-31,3743319.17,2654918.67,2481562.08,173356.58,70.93,6.53
MD,1993-12-31,3766632.0,2661672.83,2502360.0,159312.83,70.68,5.99
MD,1994-12-31,3794944.67,2688909.08,2548887.17,140021.92,70.88,5.21
MD,1995-12-31,3822757.33,2713365.5,2578152.92,135212.58,70.99,4.98
MD,1996-12-31,3859320.0,2748690.25,2613078.42,135611.83,71.22,4.93
MD,1997-12-31,3889216.25,2771517.75,2638530.92,132986.83,71.27,4.8
MD,1998-12-31,3919445.67,2763437.58,2646114.5,117323.08,70.51,4.25
MD,1999-12-31,3954591.67,2770467.92,2674823.08,95644.83,70.08,3.45
MD,2000-12-31,3994407.58,2801499.83,2702613.25,98886.58,70.14,3.53
MD,2001-12-31,4049595.58,2836137.0,2717226.42,118910.58,70.02,4.19
MD,2002-12-31,4106698.67,2872825.42,2735451.5,137373.92,69.94,4.78
MD,2003-12-31,4156956.58,2880283.25,2742247.83,138035.42,69.28,4.79
MD,2004-12-31,4206817.25,2884578.92,2751687.67,132891.25,68.58,4.61
MD,2005-12-31,4253902.58,2931630.75,2800381.42,131249.33,68.92,4.48
MD,2006-12-31,4294114.75,2984216.08,2859388.33,124827.75,69.49,4.18
MD,2007-12-31,4325591.08,2989779.92,2878633.17,111146.75,69.12,3.72
MD,2008-12-31,4357177.92,3028385.0,2891045.75,137339.25,69.5,4.53
MD,2009-12-31,4397391.58,3050229.0,2819926.92,230302.08,69.37,7.55
MD,2010-12-31,4488287.58,3078517.75,2837523.33,240994.42,68.6,7.83
MD,2011-12-31,4553234.83,3096908.08,2870546.75,226361.33,68.01,7.31
MD,2012-12-31,4601141.42,3121324.58,2906879.5,214445.08,67.83,6.87
MD,2013-12-31,4639291.75,3129499.58,2925343.25,204156.33,67.46,6.52
MD,2014-12-31,4670633.83,3124848.08,2945698.75,179149.33,66.9,5.73
MD,2015-12-31,4697560.83,3140166.0,2983590.67,156575.33,66.83,4.99
MD,2016-12-31,4715122.42,3156152.67,3020666.17,135486.5,66.92,4.29
MD,2017-12-31,4799005.25,3243999.08,3114401.83,129597.25,67.6,3.99
MD,2018-12-31,4823675.0,3270551.25,3145989.58,124561.67,67.8,3.81
MD,2019-12-31,4846180.75,3338487.17,3226061.92,112425.25,68.88,3.37
MD,2020-12-31,4857232.0,3229864.0,3021892.0,207972.0,66.49,6.48
MD,2021-12-31,4865541.58,3153597.08,2989004.75,164592.33,64.81,5.22
MD,2022-12-31,4869932.25,3154965.67,3060514.17,94451.5,64.78,2.99
MD,2023-12-31,4891961.17,3184328.83,3117482.25,66846.58,65.09,2.1
MD,2024-12-31,4915268.0,3208504.78,3123159.56,85345.22,65.28,2.66
ME,1976-12-31,772833.33,476392.67,435159.58,41233.08,61.65,8.66
ME,1977-12-31,790083.33,480484.67,440322.17,40162.5,60.82,8.36
ME,1978-12-31,805333.33,485730.08,454551.67,31178.42,60.32,6.42
ME,1979-12-31,818416.67,499195.0,466094.08,33100.92,60.99,6.63
ME,1980-12-31,826083.33,506460.17,468653.42,37806.75,61.3,7.46
ME,1981-12-31,835333.33,512495.42,475390.92,37104.5,61.36,7.24
ME,1982-12-31,843166.67,521616.25,476860.83,44755.42,61.86,8.58
ME,1983-12-31,853500.0,534775.0,490467.08,44307.92,62.67,8.29
ME,1984-12-31,865250.0,548450.0,514873.83,33576.17,63.39,6.12
ME,1985-12-31,874583.33,555005.42,524159.92,30845.5,63.47,5.56
ME,1986-12-31,883416.67,565895.75,535914.75,29981.0,64.04,5.3
ME,1987-12-31,897916.67,585644.42,560018.5,25625.92,65.23,4.38
ME,1988-12-31,914750.0,598233.58,576259.67,21973.92,65.41,3.67
ME,1989-12-31,927500.0,612983.92,588392.0,24591.92,66.08,4.01
ME,1990-12-31,939445.5,632166.42,598248.92,33917.5,67.29,5.36
ME,1991-12-31,943988.0,640463.58,590576.92,49886.67,67.84,7.79
ME,1992-12-31,945376.67,641027.58,593994.25,47033.33,67.8,7.34
ME,1993-12-31,948932.0,630447.5,587503.92,42943.58,66.44,6.81
ME,1994-12-31,951820.67,626890.67,585714.08,41176.58,65.85,6.57
ME,1995-12-31,955709.33,639225.33,601703.17,37522.17,66.88,5.87
ME,1996-12-31,962848.0,654387.92,619557.67,34830.25,67.97,5.32
ME,1997-12-31,970403.33,658173.67,624012.83,34160.83,67.81,5.19
ME,1998-12-31,975875.33,655515.92,626270.92,29245.0,67.17,4.46
ME,1999-12-31,984264.0,669180.42,642407.25,26773.17,67.98,4.0
ME,2000-12-31,994236.33,677436.67,654913.33,22523.33,68.13,3.32
ME,2001-12-31,1004669.83,674865.17,649548.67,25316.5,67.18,3.75
ME,2002-12-31,1015879.25,678708.42,648417.33,30291.08,66.82,4.46
ME,2003-12-31,1026710.58,684990.75,649742.25,35248.5,66.72,5.15
ME,2004-12-31,1035627.25,685844.83,653933.58,31911.25,66.23,4.65
ME,2005-12-31,1043211.0,695227.67,661175.75,34051.92,66.66,4.9
ME,2006-12-31,1050791.0,700844.75,667788.58,33056.17,66.72,4.72
ME,2007-12-31,1056884.42,699838.17,667097.58,32740.58,66.21,4.68
ME,2008-12-31,1062380.58,702126.83,664314.92,37811.92,66.08,5.39
ME,2009-12-31,1064931.5,697785.67,639273.75,58511.92,65.52,8.39
ME,2010-12-31,1073082.58,697749.58,639057.92,58691.67,65.03,8.41
ME,2011-12-31,1079355.75,698901.33,644884.83,54016.5,64.76,7.73
ME,2012-12-31,1082404.92,700834.5,650424.67,50409.83,64.74,7.19
ME,2013-12-31,1085150.42,704333.0,657259.25,47073.75,64.9,6.68
ME,2014-12-31,1089256.5,698028.5,659099.0,38929.5,64.08,5.58
ME,2015-12-31,1091323.75,687900.92,657691.42,30209.5,63.04,4.39
ME,2016-12-31,1094744.25,693937.83,667738.33,26199.5,63.39,3.78
ME,2017-12-31,1106281.5,703758.42,680081.83,23676.58,63.62,3.36
ME,2018-12-31,1112504.25,700863.67,678538.92,22324.75,63.0,3.19
ME,2019-12-31,1119828.17,698410.25,678074.25,20336.0,62.37,2.91
ME,2020-12-31,1127115.67,672130.25,637932.42,34197.83,59.62,5.11
ME,2021-12-31,1140732.58,688303.67,656171.83,32131.83,60.35,4.67
ME,2022-12-31,1152322.5,681268.08,662006.58,19261.5,59.12,2.83
ME,2023-12-31,1161725.42,687252.83,667740.0,19512.83,59.18,2.84
ME,2024-12-31,1169698.11,696912.89,675655.22,21257.67,59.58,3.05
MI,1976-12-31,6453166.67,3986740.0,3612371.25,374368.75,61.77,9.39
MI,1977-12-31,6543083.33,4107483.08,3769485.58,337997.5,62.78,8.23
MI,1978-12-31,6634500.0,4220907.0,3924036.92,296870.08,63.62,7.03
MI,1979-12-31,6718333.33,4322513.83,3982188.25,340325.58,64.33,7.87
MI,1980-12-31,6769333.33,4330753.17,3798324.42,532428.75,63.97,12.3
